File,Number of Operators,B+ Execution Time,Secondary Execution Time,B-Tree Execution Time,Clustering Execution Time,B+ Average Score,Secondary Average Score,B-Tree Average Score,Clustering Average Score,B+ Max Score,Secondary Max Score,B-Tree Max Score,Clustering Max Score
MathArticles/wpmath0000007/Bipolar_cylindrical_coordinates/20.xml,2,603.4049987792969,36478.46269607544,656.3243865966797,36039.85404968262,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/Multinomial_logistic_regression/11.xml,3,4712.317228317261,82503.67069244385,4673.125267028809,81922.14274406433,0.8854821826724001,0.9008431905370844,0.8854821826724001,0.9008431905370844,1,1,1,1
MathArticles/wpmath0000014/Rauzy_fractal/10.xml,4,4827.805519104004,25293.048858642578,4735.930442810059,25008.503913879395,0.8236443297490611,0.9038587017753684,0.8236443297490611,0.9038587017753684,1,1,1,1
MathArticles/wpmath0000002/Random_walk/21.xml,1,7283.060789108276,35386.33632659912,7159.9180698394775,34968.59073638916,1,1,1,1,1,1,1,1
MathArticles/wpmath0000014/Peters_polynomials/0.xml,16,810.7881546020508,181806.54215812683,984.6274852752686,179995.28169631958,0.5547158307417276,0.7125358993230138,0.5547158307417276,0.7125358993230138,1,1,1,1
MathArticles/wpmath0000007/Connectedness_locus/2.xml,1,1013.0846500396729,1078.1214237213135,859.6212863922119,1078.1123638153076,0.9275,0.9275,0.9275,0.9275,1,1,1,1
MathArticles/wpmath0000005/Cartesian_tensor/31.xml,5,619.640588760376,82656.16822242737,593.9974784851074,82376.52349472046,0.6265708130914812,0.7903454576722766,0.6265708130914812,0.7903454576722766,1,1,1,1
MathArticles/wpmath0000013/Algorithmic_version_for_Szemerédi_regularity_partition/77.xml,3,2873.49009513855,76402.19140052795,2844.4535732269287,75514.26100730896,0.8556914893617021,0.9304606625258799,0.8556914893617021,0.9304606625258799,1,1,1,1
MathArticles/wpmath0000002/Cayley–Hamilton_theorem/201.xml,8,603.8341522216797,30060.872793197632,624.9973773956299,29809.98945236206,0.5635976847120643,0.8296488890223129,0.5635976847120643,0.8296488890223129,1,1,1,1
MathArticles/wpmath0000005/Shannon's_source_coding_theorem/2.xml,2,7924.787282943726,59236.109256744385,7798.49648475647,58721.01068496704,1,1,1,1,1,1,1,1
MathArticles/wpmath0000012/Cinquefoil_knot/1.xml,6,778.7418365478516,24213.16957473755,796.8623638153076,23429.211378097534,0.6608084592908849,0.7709029740633707,0.6608084592908849,0.7709029740633707,1,1,1,1
MathArticles/wpmath0000002/Distributed_hash_table/32.xml,3,2713.9804363250732,72238.53063583374,2656.8150520324707,72981.21786117554,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/A_Dynamical_Theory_of_the_Electromagnetic_Field/30.xml,4,541.5444374084473,51184.84807014465,578.0653953552246,50722.29623794556,0.5578108477307245,0.7557145876065604,0.5578108477307245,0.7557145876065604,1,1,1,1
MathArticles/wpmath0000005/Particle_filter/5.xml,2,8192.566633224487,56316.24960899353,8094.703435897827,55675.34613609314,1,1,1,1,1,1,1,1
MathArticles/wpmath0000005/Singleton_bound/27.xml,10,775.874137878418,12879.352807998657,781.247615814209,12738.49081993103,0.5349977866106805,0.7119942207870954,0.5349977866106805,0.7119942207870954,1,1,1,1
MathArticles/wpmath0000006/Stiff_equation/25.xml,1,1618.7989711761475,2985.4161739349365,1406.245231628418,2719.754219055176,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/Random_permutation_statistics/246.xml,2,417.1891212463379,3830.46555519104,406.2485694885254,3688.2479190826416,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/Zar_Points/0.xml,16,3119.8856830596924,167667.96946525574,3035.008430480957,167142.90642738342,0.7229650044893209,0.7451385510164088,0.7229650044893209,0.7451385510164088,1,1,1,1
MathArticles/wpmath0000005/Groundwater_flow_equation/12.xml,4,559.2701435089111,4813.945531845093,593.7600135803223,4626.0950565338135,1,1,1,1,1,1,1,1
MathArticles/wpmath0000005/Leakage_inductance/7.xml,3,3719.982624053955,56254.586935043335,3705.1119804382324,55706.9776058197,0.7275798853573121,0.7831882889094742,0.7275798853573121,0.7831882889094742,1,1,1,1
MathArticles/wpmath0000013/Lagrangian_mechanics/112.xml,5,731.2448024749756,48252.326250076294,750.0009536743164,47501.19709968567,0.7191034632045916,0.9432216685123661,0.7191034632045916,0.9432216685123661,1,1,1,1
MathArticles/wpmath0000015/Creep_and_shrinkage_of_concrete/10.xml,3,635.1251602172852,63711.19666099548,609.3769073486328,62183.01773071289,0.7960937499999999,0.7859926470588234,0.7960937499999999,0.7859926470588234,1,1,1,1
MathArticles/wpmath0000013/Cipolla's_algorithm/1.xml,2,946.8984603881836,18227.30803489685,859.3707084655762,17524.45363998413,1,1,1,1,1,1,1,1
MathArticles/wpmath0000016/Time__memory__data_tradeoff_attack/121.xml,1,1965.8644199371338,13296.088933944702,1969.1896438598633,13021.636962890625,1,1,1,1,1,1,1,1
MathArticles/wpmath0000012/Conditional_mutual_information/0.xml,4,543.9321994781494,70745.28789520264,578.0773162841797,70078.97472381592,1,1,1,1,1,1,1,1
MathArticles/wpmath0000010/5-O-(4-coumaroyl)-D-quinate_3'-monooxygenase/0.xml,1,966.1362171173096,626.7690658569336,908.8625907897949,626.0378360748291,1,1,1,1,1,1,1,1
MathArticles/wpmath0000008/Graeffe's_method/17.xml,2,3986.3545894622803,17012.08758354187,3954.8799991607666,16757.588386535645,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Quantum_limit/0.xml,1,609.5895767211914,1690.0579929351807,578.6406993865967,1579.9214839935303,1,1,1,1,1,1,1,1
MathArticles/wpmath0000001/Original_proof_of_Gödel's_completeness_theorem/59.xml,2,7995.309591293335,70889.61577415466,7736.011981964111,70283.1916809082,0.8142806141324455,0.8005954973717627,0.8142806141324455,0.8005954973717627,1,1,1,1
MathArticles/wpmath0000015/Fractional_Poisson_process/72.xml,2,432.4054718017578,5658.582448959351,500.00572204589844,5392.8587436676025,1,1,1,1,1,1,1,1
MathArticles/wpmath0000009/Portal_Electronics__Selected_article__8/0.xml,1,7276.998281478882,35296.94056510925,7188.918352127075,34798.256158828735,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/Implementation_of_mathematics_in_set_theory/6.xml,2,309.0221881866455,3516.8888568878174,329.5865058898926,3374.8819828033447,0.8014485219928769,0.9042207792207793,0.8014485219928769,0.9042207792207793,1,1,1,1
MathArticles/wpmath0000001/Uniform_convergence/92.xml,1,794.3868637084961,750.579833984375,703.4611701965332,796.8780994415283,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Split-complex_number/29.xml,10,1087.470531463623,75399.12819862366,1078.4275531768799,74821.41828536987,0.768758213133368,0.8160628661440744,0.768758213133368,0.8160628661440744,1,1,1,1
MathArticles/wpmath0000007/Aerodynamic_center/4.xml,1,355.5786609649658,1033.2820415496826,390.61689376831055,891.0787105560303,0.8292714436089177,0.866933866559302,0.8292714436089177,0.866933866559302,1,1,1,1
MathArticles/wpmath0000014/P-nuclei/17.xml,2,732.5413227081299,1579.4129371643066,796.9632148742676,1406.5806865692139,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Lagrange's_identity_(boundary_value_problem)/5.xml,12,746.2961673736572,3549.760341644287,812.8559589385986,3470.700263977051,0.5156402904793146,0.687676987250366,0.5156402904793146,0.687676987250366,1,1,1,1
MathArticles/wpmath0000015/Fuzzy_extractor/216.xml,20,759.5186233520508,155920.5117225647,937.9012584686279,155280.90691566467,0.48838749956357336,0.6246923753477795,0.48838749956357336,0.6246923753477795,1,1,1,1
MathArticles/wpmath0000011/Rules_of_passage_(logic)/4.xml,19,714.5533561706543,230270.28369903564,751.01637840271,229439.18704986572,0.4313529627151761,0.7530901220948822,0.4313529627151761,0.7530901220948822,1,1,1,1
MathArticles/wpmath0000009/Skew_lattice/38.xml,1,1499.1226196289062,2844.5496559143066,1501.9001960754395,2641.051769256592,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Goddard–Thorn_theorem/5.xml,2,511.0926628112793,593.7466621398926,578.4761905670166,625.0064373016357,0.5566368074264745,0.7322430519611227,0.5566368074264745,0.7322430519611227,1,1,1,1
MathArticles/wpmath0000014/Magnetochemistry/13.xml,1,778.8708209991455,3376.833915710449,750.5707740783691,3063.0033016204834,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/∂/2.xml,10,746.0470199584961,25717.077255249023,766.0343647003174,25369.030714035034,0.5964002233884274,0.8212880187301143,0.5964002233884274,0.8212880187301143,1,1,1,1
MathArticles/wpmath0000016/Wahlquist_fluid/0.xml,28,1043.0190563201904,3579.484701156616,1062.9425048828125,3503.690481185913,0.4458134149432498,0.4602742105135648,0.4458134149432498,0.4602742105135648,1,1,1,1
MathArticles/wpmath0000009/Riemann–Hilbert_correspondence/1.xml,1,9156.824588775635,42471.27032279968,8551.829099655151,41079.23102378845,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Quasi-homogeneous_polynomial/12.xml,3,3029.12974357605,78347.76043891907,2938.8675689697266,76851.48859024048,1,1,1,1,1,1,1,1
MathArticles/wpmath0000012/Relations_between_heat_capacities/2.xml,2,4715.2135372161865,23537.857055664062,4375.906229019165,22813.070058822632,0.8426311079674078,0.8573011988011305,0.8426311079674078,0.8573011988011305,1,1,1,1
MathArticles/wpmath0000015/Koopman–von_Neumann_classical_mechanics/59.xml,7,749.8397827148438,2754.6844482421875,782.6011180877686,2661.2045764923096,0.8098256373256373,0.8895317354834898,0.8098256373256373,0.8895317354834898,1,1,1,1
MathArticles/wpmath0000012/Imaginary_hyperelliptic_curve/387.xml,5,496.0017204284668,23811.437845230103,515.6230926513672,23541.155576705933,0.7576315603126313,0.8806602691038112,0.7576315603126313,0.8806602691038112,1,1,1,1
MathArticles/wpmath0000010/Darcy_friction_factor_formulae/65.xml,17,950.0105381011963,91663.08665275574,891.2317752838135,92681.87999725342,0.42793501748989665,0.6041197712729682,0.42793501748989665,0.6041197712729682,1,1,1,1
MathArticles/wpmath0000006/Hadamard_space/0.xml,16,713.4401798248291,200752.36558914185,656.6245555877686,199881.45327568054,0.557331302110905,0.6728503526442984,0.557331302110905,0.6728503526442984,1,1,1,1
MathArticles/wpmath0000015/Connective_constant/74.xml,2,897.1621990203857,36812.03866004944,939.122200012207,36497.73550033569,0.9721428571428572,0.959,0.9721428571428572,0.959,1,1,1,1
MathArticles/wpmath0000016/Nucleus_(order_theory)/6.xml,9,752.7101039886475,122035.5293750763,781.639575958252,122630.41925430298,0.8033501954308981,0.8826394656699889,0.8033501954308981,0.8826394656699889,1,1,1,1
MathArticles/wpmath0000013/Uncertainty_theory/11.xml,6,684.3013763427734,78611.12189292908,703.0582427978516,77665.22669792175,0.7423814415339839,0.979548692048692,0.7423814415339839,0.979548692048692,1,1,1,1
MathArticles/wpmath0000012/Carathéodory's_existence_theorem/5.xml,13,775.6271362304688,171709.48457717896,796.8735694885254,170260.47563552856,0.6182328129353527,0.7050416465587249,0.6182328129353527,0.7050416465587249,1,1,1,1
MathArticles/wpmath0000007/LOCC/2.xml,5,309.1721534729004,8205.629110336304,265.6264305114746,7878.345489501953,0.7240846354958081,0.8659419545596017,0.7240846354958081,0.8659419545596017,1,1,1,1
MathArticles/wpmath0000006/BET_theory/40.xml,2,1245.5227375030518,44457.56959915161,1265.6216621398926,44173.06470870972,0.882694237038016,0.90734429178702,0.882694237038016,0.90734429178702,1,1,1,1
MathArticles/wpmath0000005/Elliptic_filter/43.xml,4,2047.2960472106934,48390.35630226135,2047.393798828125,47782.37962722778,0.9714814814814815,1,0.9714814814814815,1,1,1,1,1
MathArticles/wpmath0000004/Hyperbolic_trajectory/14.xml,2,3717.707633972168,51332.36908912659,3563.627004623413,50679.476737976074,0.6951769464888456,0.7408689981516068,0.6951769464888456,0.7408689981516068,1,1,1,1
MathArticles/wpmath0000015/Heat_transfer_physics/3.xml,1,356.5404415130615,609.8451614379883,343.7516689300537,531.2469005584717,0.7963834154351396,0.9092328042328043,0.7963834154351396,0.9092328042328043,1,1,1,1
MathArticles/wpmath0000004/Multiplier_(Fourier_analysis)/2.xml,1,572.8950500488281,1625.3268718719482,562.4990463256836,1562.7598762512207,1,1,1,1,1,1,1,1
MathArticles/wpmath0000002/Rolle's_theorem/11.xml,12,810.0132942199707,33606.22191429138,845.5171585083008,33080.90114593506,0.5583884184022463,0.6647746304964455,0.5583884184022463,0.6647746304964455,1,1,1,1
MathArticles/wpmath0000013/Method_of_quantum_characteristics/34.xml,3,591.0077095031738,1984.823226928711,687.8800392150879,1938.0507469177246,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Capelli's_identity/65.xml,2,9160.534858703613,71748.27480316162,8832.800388336182,70723.96397590637,1,1,1,1,1,1,1,1
MathArticles/wpmath0000009/Egyptian_Mathematical_Leather_Roll/30.xml,4,3761.0020637512207,22414.504051208496,3612.0645999908447,21882.767915725708,0.7991564471564472,0.8178601949012397,0.7991564471564472,0.8178601949012397,1,1,1,1
MathArticles/wpmath0000005/Omitted-variable_bias/5.xml,14,684.7982406616211,118364.31670188904,718.7507152557373,118405.5187702179,0.5894180823085795,0.6859595931420284,0.5894180823085795,0.6859595931420284,1,1,1,1
MathArticles/wpmath0000002/Additive_white_Gaussian_noise/106.xml,9,744.8508739471436,183634.95874404907,781.6352844238281,182870.62573432922,0.5234385562905723,0.6875542913376655,0.5234385562905723,0.6875542913376655,1,1,1,1
MathArticles/wpmath0000001/Depth_of_field/94.xml,7,778.7108421325684,68231.0619354248,782.1314334869385,66711.22860908508,0.6385462169015467,0.7668394027821555,0.6385462169015467,0.7668394027821555,1,1,1,1
MathArticles/wpmath0000001/Quantum_mechanics/9.xml,3,712.7933502197266,2688.166618347168,640.8967971801758,2626.3060569763184,0.6321544459514306,0.7698434576176512,0.6321544459514306,0.7698434576176512,1,1,1,1
MathArticles/wpmath0000014/Geopotential_model/33.xml,2,8109.417200088501,93902.010679245,7892.559051513672,93240.60702323914,0.6745688363364971,0.7048535099476592,0.6745688363364971,0.7048535099476592,1,1,1,1
MathArticles/wpmath0000005/Axial_compressor/21.xml,6,5185.059309005737,113501.17492675781,5142.03953742981,112355.50332069397,0.687602986162964,0.7253364610200569,0.687602986162964,0.7253364610200569,1,1,1,1
MathArticles/wpmath0000001/Identical_particles/31.xml,16,729.5598983764648,20402.071237564087,906.6281318664551,20179.060220718384,0.6765494046448495,0.6853004136464482,0.6765494046448495,0.6853004136464482,1,1,1,1
MathArticles/wpmath0000002/Splitting_lemma/3.xml,8,807.8899383544922,107637.67218589783,845.4098701477051,106720.13258934021,0.5757922904776519,0.8407620907352366,0.5757922904776519,0.8407620907352366,1,1,1,1
MathArticles/wpmath0000004/Monte_Carlo_integration/0.xml,6,842.310905456543,2486.933469772339,985.9681129455566,2391.8581008911133,0.6803988718775181,0.7314874252189674,0.6803988718775181,0.7314874252189674,1,1,1,1
MathArticles/wpmath0000006/Euler_method/28.xml,4,1671.1602210998535,78824.2838382721,1626.7738342285156,77112.38408088684,1,1,1,1,1,1,1,1
MathArticles/wpmath0000009/Mersenne's_laws/2.xml,3,387.6760005950928,125.0002384185791,390.6278610229492,249.99618530273438,0.6374835461609428,0.8073935667201921,0.6374835461609428,0.8073935667201921,1,1,1,1
MathArticles/wpmath0000009/Brascamp–Lieb_inequality/4.xml,18,948.4641551971436,156340.52777290344,968.7538146972656,154154.0141105652,0.5251183958733753,0.6451835165331143,0.5251183958733753,0.6451835165331143,1,1,1,1
MathArticles/wpmath0000001/Navier-Stokes_equations/80.xml,1,7639.216899871826,35716.073751449585,7426.527500152588,35279.7737121582,1,1,1,1,1,1,1,1
MathArticles/wpmath0000002/Runge–Kutta_methods/25.xml,5,2684.662342071533,26711.20309829712,2610.293388366699,26135.714769363403,0.7722043782112922,0.8613310391976705,0.7722043782112922,0.8613310391976705,1,1,1,1
MathArticles/wpmath0000001/ElGamal_encryption/21.xml,17,887.6688480377197,156377.89344787598,906.1450958251953,155882.91001319885,0.6145555615559396,0.6316748423302666,0.6145555615559396,0.6316748423302666,1,1,1,1
MathArticles/wpmath0000003/Triangular_matrix/13.xml,4,2857.5868606567383,18850.634574890137,2734.9092960357666,18568.921089172363,1,1,1,1,1,1,1,1
MathArticles/wpmath0000012/Dispersionless_equation/16.xml,3,3640.294313430786,21934.3478679657,3500.6103515625,21586.782217025757,0.895619841994776,0.9821228771228772,0.895619841994776,0.9821228771228772,1,1,1,1
MathArticles/wpmath0000002/Inductance/4.xml,15,933.1870079040527,142355.43155670166,937.493085861206,141657.90176391602,0.555406687699056,0.6839703644678651,0.555406687699056,0.6839703644678651,1,1,1,1
MathArticles/wpmath0000002/Hodge_dual/70.xml,5,511.17992401123047,1454.6058177947998,562.0384216308594,1312.8185272216797,1,1,1,1,1,1,1,1
MathArticles/wpmath0000013/Sakuma–Hattori_equation/18.xml,7,2151.5820026397705,127579.1974067688,2127.042055130005,127722.46313095093,0.7794838992598092,0.8695385476906047,0.7794838992598092,0.8695385476906047,1,1,1,1
MathArticles/wpmath0000007/Matrix_grammar/24.xml,2,1812.1368885040283,16447.7801322937,1750.5583763122559,16128.879308700562,1,1,1,1,1,1,1,1
MathArticles/wpmath0000001/De_Morgan's_laws/66.xml,13,682.9838752746582,157640.40064811707,749.9947547912598,156987.71142959595,0.5755327972920128,0.7728938588808099,0.5755327972920128,0.7728938588808099,1,1,1,1
MathArticles/wpmath0000002/Matroid/137.xml,11,889.4422054290771,141679.77595329285,766.3705348968506,140338.84000778198,0.8574919165196943,0.8831861002367094,0.8574919165196943,0.8831861002367094,1,1,1,1
MathArticles/wpmath0000003/Mellin_transform/8.xml,4,1421.2188720703125,86565.55223464966,1406.6674709320068,85639.45817947388,1,1,1,1,1,1,1,1
MathArticles/wpmath0000006/Gershgorin_circle_theorem/34.xml,3,2700.692653656006,68729.4569015503,2594.881772994995,68254.56428527832,1,1,1,1,1,1,1,1
MathArticles/wpmath0000001/Angular_momentum/125.xml,4,635.4804039001465,2110.1858615875244,672.5473403930664,2032.2339534759521,0.7163449965073594,0.8430450247173569,0.7163449965073594,0.8430450247173569,1,1,1,1
MathArticles/wpmath0000001/Partial_differential_equation/75.xml,3,3731.165647506714,44114.885330200195,3625.8325576782227,43635.542154312134,1,1,1,1,1,1,1,1
MathArticles/wpmath0000003/Classical_general_equilibrium_model/7.xml,5,825.6072998046875,2126.4939308166504,781.2540531158447,2094.3264961242676,0.6936256888552431,0.7817906405355195,0.6936256888552431,0.7817906405355195,1,1,1,1
MathArticles/wpmath0000013/Segre_class/2.xml,2,6622.031450271606,57109.760999679565,6533.707141876221,56577.436208724976,1,1,1,1,1,1,1,1
MathArticles/wpmath0000001/Markov_chain/23.xml,10,589.850902557373,61110.94641685486,609.3876361846924,60250.04196166992,0.5429853545649612,0.7299489361796211,0.5429853545649612,0.7299489361796211,1,1,1,1
MathArticles/wpmath0000004/Handle_decomposition/56.xml,3,544.3267822265625,4851.7701625823975,501.6212463378906,4742.885112762451,0.6860140302313636,0.8247279731518246,0.6860140302313636,0.8247279731518246,1,1,1,1
MathArticles/wpmath0000006/Square_root_of_a_matrix/72.xml,2,1418.7650680541992,39401.758670806885,1391.6726112365723,38829.320192337036,1,1,1,1,1,1,1,1
MathArticles/wpmath0000009/Positive-definite_function_on_a_group/2.xml,5,685.2014064788818,52829.52809333801,719.0835475921631,52002.13575363159,0.6003172323034202,0.8736999580008584,0.6003172323034202,0.8736999580008584,1,1,1,1
MathArticles/wpmath0000003/Centrifugal_compressor/10.xml,2,7673.724412918091,67634.85813140869,7470.526218414307,66922.38092422485,0.7517866334485285,0.8330378871999081,0.7517866334485285,0.8330378871999081,1,1,1,1
MathArticles/wpmath0000013/Nested_word/96.xml,3,2963.2081985473633,63387.590408325195,2875.570774078369,62823.673725128174,1,1,1,1,1,1,1,1
MathArticles/wpmath0000002/Principal_component_analysis/134.xml,6,667.6268577575684,7613.908529281616,937.9358291625977,7438.509464263916,0.5691850100166703,0.7855024881318567,0.5691850100166703,0.7855024881318567,1,1,1,1
MathArticles/wpmath0000007/Backmarking/30.xml,3,4090.6972885131836,19477.352142333984,4048.2585430145264,19088.24586868286,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/List_of_first-order_theories/6.xml,12,372.3478317260742,3423.431158065796,438.13252449035645,3173.367977142334,0.6341764299888771,0.6316953726933148,0.6341764299888771,0.6316953726933148,1,1,1,1
MathArticles/wpmath0000006/Space–time_block_code/25.xml,2,605.7207584381104,16868.354082107544,624.9990463256836,16567.898750305176,0.6866374152790562,0.8435614576290287,0.6866374152790562,0.8435614576290287,1,1,1,1
MathArticles/wpmath0000016/Integral_closure_of_an_ideal/8.xml,1,3721.5981483459473,18272.952556610107,3610.7394695281982,17589.99252319336,1,1,1,1,1,1,1,1
MathArticles/wpmath0000008/Screw_(simple_machine)/4.xml,2,687.5615119934082,1331.0110569000244,755.9981346130371,1277.6806354522705,0.5349702164042605,0.6397099291224809,0.5349702164042605,0.6397099291224809,1,1,1,1
MathArticles/wpmath0000014/Discrete_Chebyshev_transform/10.xml,6,1309.9339008331299,66472.04327583313,1312.720537185669,65870.61262130737,0.740844210666078,0.8829486910802604,0.740844210666078,0.8829486910802604,1,1,1,1
MathArticles/wpmath0000007/Lemniscatic_elliptic_function/3.xml,4,868.6025142669678,0.0,967.6535129547119,15.61737060546875,0.9413492063492064,0.9148788515406162,0.9413492063492064,0.9307437689790631,1,1,1,1
MathArticles/wpmath0000010/3-aminobutyryl-CoA_ammonia-lyase/0.xml,1,1058.7193965911865,656.7437648773193,968.7559604644775,672.2128391265869,1,1,1,1,1,1,1,1
MathArticles/wpmath0000001/Genetic_algorithm/38.xml,4,760.5535984039307,65662.40072250366,765.6271457672119,63885.441303253174,0.5860868298368299,1,0.5860868298368299,1,1,1,1,1
MathArticles/wpmath0000006/Vector_autoregression/18.xml,10,2641.611099243164,108566.78295135498,2519.848585128784,105940.20175933838,0.5940996044201939,0.6194775722681575,0.5940996044201939,0.6194775722681575,1,1,1,1
MathArticles/wpmath0000002/Distributed_hash_table/20.xml,3,2716.2201404571533,71798.4266281128,2672.445058822632,71297.08647727966,1,1,1,1,1,1,1,1
MathArticles/wpmath0000012/Ars_Conjectandi/1.xml,9,1387.763500213623,46883.816719055176,1502.1977424621582,46472.66936302185,0.5823606152924065,0.6866688403135786,0.5823606152924065,0.6866688403135786,1,1,1,1
MathArticles/wpmath0000003/Projective_linear_group/28.xml,3,2186.4113807678223,71394.08731460571,2125.5345344543457,70923.65145683289,0.9351227912548667,0.9553890306122449,0.9351227912548667,0.9553890306122449,1,1,1,1
MathArticles/wpmath0000014/Van_Cittert–Zernike_theorem/47.xml,2,4641.355514526367,15505.79833984375,4360.82911491394,14663.442373275757,1,1,1,1,1,1,1,1
MathArticles/wpmath0000012/Bismut_connection/3.xml,3,2653.9127826690674,65730.59153556824,2626.77264213562,65228.89423370361,1,1,1,1,1,1,1,1
MathArticles/wpmath0000003/Toom–Cook_multiplication/2.xml,8,4106.9276332855225,34798.362255096436,3969.4995880126953,34468.02377700806,0.7292037656956274,0.8492563616991423,0.7292037656956274,0.8492563616991423,1,1,1,1
MathArticles/wpmath0000001/Lambda_calculus/16.xml,4,636.7876529693604,1437.4988079071045,625.6623268127441,1439.7242069244385,0.8064936773748059,0.8062691949200244,0.8064936773748059,0.8062691949200244,1,1,1,1
MathArticles/wpmath0000004/Paul_Milgrom/37.xml,5,4967.247247695923,87424.78728294373,4938.991069793701,87186.62142753601,1,1,1,1,1,1,1,1
MathArticles/wpmath0000007/Thermal_quantum_field_theory/5.xml,1,8404.149293899536,39432.41500854492,8175.5876541137695,39403.745889663696,1,1,1,1,1,1,1,1
MathArticles/wpmath0000002/Matrix_addition/7.xml,6,588.883638381958,906.3024520874023,609.8160743713379,828.1247615814209,0.6344209351866789,0.7115844595556244,0.6344209351866789,0.7115844595556244,1,1,1,1
MathArticles/wpmath0000008/Beta_wavelet/69.xml,2,7514.35923576355,35980.52930831909,7380.7618618011475,35295.20797729492,0.9590722934472934,1,0.9590722934472934,1,1,1,1,1
MathArticles/wpmath0000004/Envelope_(mathematics)/19.xml,23,903.1548500061035,257971.5540409088,906.2516689300537,257472.1519947052,0.46031963915197127,0.5759836017536543,0.46031963915197127,0.5759836017536543,1,1,1,1
MathArticles/wpmath0000006/Space–time_block_code/40.xml,2,8530.91311454773,62070.987939834595,8379.753112792969,61525.95639228821,1,1,1,1,1,1,1,1
MathArticles/wpmath0000004/Page_replacement_algorithm/6.xml,2,888.3323669433594,16708.096504211426,859.3807220458984,16552.196979522705,0.9357142857142857,0.9568446733532122,0.9357142857142857,0.9568446733532122,1,1,1,1
MathArticles/wpmath0000016/Grace–Walsh–Szegő_theorem/1.xml,1,1638.385534286499,3049.3111610412598,1406.846046447754,2844.4249629974365,1,1,1,1,1,1,1,1
MathArticles/wpmath0000014/Multiplier-accelerator_model/0.xml,3,3170.353651046753,20070.868968963623,3235.356330871582,19788.321256637573,1,1,1,1,1,1,1,1
MathArticles/wpmath0000006/Template_Elementbox_heatvaporiz_kjpmol/0.xml,1,244.02093887329102,78.20391654968262,266.0539150238037,46.76222801208496,0.5645770733997795,0.6501506294957402,0.5645770733997795,0.6501506294957402,1,1,1,1
MathArticles/wpmath0000001/Elastic_collision/3.xml,6,2969.825029373169,35038.392543792725,2846.3566303253174,34871.40488624573,0.6590406536354501,0.7375795608055365,0.6590406536354501,0.7375795608055365,1,1,1,1
MathArticles/wpmath0000007/Cyclic_code/60.xml,9,696.8772411346436,113882.8055858612,844.160795211792,113416.07189178467,0.754410528731305,0.8730707275246269,0.754410528731305,0.8730707275246269,1,1,1,1
MathArticles/wpmath0000002/Timestamp-based_concurrency_control/8.xml,2,7734.343767166138,67973.48499298096,7645.228147506714,67250.88334083557,1,1,1,1,1,1,1,1
MathArticles/wpmath0000006/CIE_1931_color_space/3.xml,2,6781.987428665161,58230.201959609985,6846.152782440186,57616.90664291382,1,1,1,1,1,1,1,1
MathArticles/wpmath0000002/Fibonacci_heap/7.xml,5,933.7751865386963,24727.070569992065,843.7607288360596,24422.52540588379,0.7202975404244201,0.7177916437303736,0.7202975404244201,0.7177916437303736,1,1,1,1
MathArticles/wpmath0000016/Derivations_of_the_Lorentz_transformations/32.xml,3,875.0510215759277,44362.0445728302,861.1085414886475,43673.71678352356,0.9327450166112957,1,0.9327450166112957,1,1,1,1,1
MathArticles/wpmath0000001/Floor_and_ceiling_functions/44.xml,8,668.513298034668,62.58797645568848,765.9637928009033,62.51072883605957,0.6140991373954607,0.6692741743285279,0.6140991373954607,0.6692741743285279,1,1,1,1
MathArticles/wpmath0000004/Rotation_matrix/96.xml,9,699.4454860687256,2766.284227371216,812.9260540008545,2689.835786819458,0.5452347760490455,0.6491897444314498,0.5452347760490455,0.6491897444314498,1,1,1,1
MathArticles/wpmath0000006/Beal's_conjecture/4.xml,8,919.0540313720703,33970.47162055969,922.1842288970947,33764.506578445435,0.6503519814315875,0.6712642521127085,0.6503519814315875,0.6712642521127085,1,1,1,1
MathArticles/wpmath0000004/Lender_of_last_resort/0.xml,5,981.5819263458252,24086.340188980103,953.5064697265625,23899.035692214966,0.6288212059646848,0.7399718322582205,0.6288212059646848,0.7399718322582205,1,1,1,1
MathArticles/wpmath0000012/Theory_of_conjoint_measurement/3.xml,7,745.3045845031738,81889.13130760193,750.356912612915,80999.08781051636,0.9675987278028094,1,0.9675987278028094,1,1,1,1,1
